"","DATE","OBSERVER","ID","BOX","BTO","COMBINATION","RFID.GEN","RFID","CODE","EXACT","SEX","AGE","WING","TARSUS","WEIGHT","HEADBILL","BILL","BP","BLED.CORT","BLED.SEX","FEATHER","PARTNER.ID","MOTHER.ID","FATHER.ID","TIME","COMPANIONS","RFID.WORKS","RFID.CHANGED","AGGR","BITES","WRIG","TONIC","ATTEMPT","MOULT","LOCATION","NOTES","year","known_age","min_age"
"700",2014-07-23,"GM","J946","","EY69778","YWRM",NA,"010C11AA48","RINGED",1,"M","3J","236","44.7",223.5,"","","N",0,1,1,"","","","30-12-1899 12:40:00","",NA,NA,NA,NA,NA,NA,NA,NA,"PENCOOSE","Ladder trap",2014,1,10
"701",2014-07-23,"GM","J947","","EY69779","SPRM",NA,"010C116B54","RINGED",1,"","3J","229","43.3",199.2,"","","N",0,1,1,"","","","30-12-1899 12:40:00","",NA,NA,NA,NA,NA,NA,NA,NA,"PENCOOSE","Ladder trap",2014,1,10
"702",2014-07-23,"GM","J948","","EY69780","GYRM",NA,"010C116DC4","RINGED",1,"F","3","226","41.3",194.9,"","","N",0,1,1,"","","","30-12-1899 13:55:00","",NA,NA,NA,NA,NA,NA,NA,NA,"PENCOOSE","Ladder trap",2014,1,10
"703",2014-07-23,"GM","J949","","EY69781","SVRM",NA,"010C119B20","RINGED",1,"","3J","220","43.3",209.1,"","","N",0,1,1,"","","","30-12-1899 14:05:00","",NA,NA,NA,NA,NA,NA,NA,NA,"PENCOOSE","Ladder trap",2014,1,10
"704",2014-07-23,"GM","J950","","EY69782","RGRM",NA,"010C119C80","RINGED",1,"M","3J","246","44.4",234.6,"","","N",0,1,1,"","","","30-12-1899 14:20:00","",NA,NA,NA,NA,NA,NA,NA,NA,"PENCOOSE","Ladder trap",2014,1,10
"705",2014-07-23,"GM","J951","","EY69783","WVRM",NA,"010C10E61E","RINGED",1,"F","3J","230","41.8",188.2,"","","N",0,1,1,"J1409","","","30-12-1899 14:30:00","",NA,NA,NA,NA,NA,NA,NA,NA,"PENCOOSE","Ladder trap. Mate determined on 22/01/16 at Guvurrow",2014,1,10
"706",2014-07-23,"RW","J952","","EY69784","RWRM",NA,"010C117A74","RINGED",1,"","3J","237","45.6",199.3,"","","N",0,1,1,"","","","30-12-1899 14:40:00","",NA,NA,NA,NA,NA,NA,NA,NA,"PENCOOSE","Ladder trap",2014,1,10
"707",2014-07-23,"RW","J953","","EY69785","OGRM",NA,"010C10D72F","RINGED",1,"","3J","234","42.7",224.3,"","","N",0,1,1,"","","","30-12-1899 14:45:00","",NA,NA,NA,NA,NA,NA,NA,NA,"PENCOOSE","Ladder trap",2014,1,10
"708",2014-07-23,"GM","J954","","EY69786","GRRM",NA,"010C11A06D","RINGED",1,"F","3","223","42.2",201.6,"","","N",0,1,1,"","","","30-12-1899 14:50:00","",NA,NA,NA,NA,NA,NA,NA,NA,"PENCOOSE","Ladder trap",2014,1,10
"709",2014-07-23,"GM","J955","","EY69787","SYRM",NA,"010C116E92","RINGED",1,"","3J","230","42.6",187.6,"","","N",0,1,1,"","","","30-12-1899 15:00:00","",NA,NA,NA,NA,NA,NA,NA,NA,"PENCOOSE","Ladder trap",2014,1,10
"710",2014-07-23,"GM","J956","","EY69788","BYRM",NA,"010C116184","RINGED",1,"M","3J","225","45.4",203.6,"","","N",0,1,1,"","","","30-12-1899 15:10:00","",NA,NA,NA,NA,NA,NA,NA,NA,"PENCOOSE","Ladder trap",2014,1,10
"711",2014-07-30,"GM","J957","","EY69791","GORM",NA,"010C1194F8","RINGED",1,"F","3J","223","43.2",196.8,"","","N",0,1,1,"","","","30-12-1899 12:40:00","",NA,NA,NA,NA,NA,NA,NA,NA,"STITHIANS","Small field ladder trap.",2014,1,10
"712",2014-07-30,"GM","J958","","EY69792","SMRO",NA,"010C112549","RINGED",1,"F","6","224","41.1",196.7,"","","Y",0,1,0,"","","","30-12-1899 12:45:00","",NA,NA,NA,NA,NA,NA,NA,NA,"STITHIANS","Small field ladder trap.",2014,0,12
"713",2014-07-30,"GM","J959","","EY69793","OWRM",NA,"010C114BF2","RINGED",1,"","3J","243","46.0",248.8,"","","N",0,1,1,"","","","30-12-1899 12:50:00","",NA,NA,NA,NA,NA,NA,NA,NA,"STITHIANS","Small field ladder trap.",2014,1,10
"714",2014-07-30,"GM","J960","","EY69794","RYRM",NA,"010C114BF7","RINGED",1,"","3J","226","43.3",211.5,"","","N",0,1,1,"","","","30-12-1899 13:00:00","",NA,NA,NA,NA,NA,NA,NA,NA,"STITHIANS","Small field ladder trap.",2014,1,10
"715",2014-07-30,"GM","J961","","EY69795","RBRM",NA,"010C10E53D","RINGED",1,"F","3J","205","41.2",205.5,"","","N",0,1,0,"","","","30-12-1899 13:05:00","",NA,NA,NA,NA,NA,NA,NA,NA,"STITHIANS","Small field ladder trap.",2014,1,10
"716",2014-07-30,"GM","J962","","EY69796","GWRM",NA,"010C1194F7","RINGED",1,"","3J","227","43.8",204,"","","N",0,1,1,"","","","30-12-1899 13:15:00","",NA,NA,NA,NA,NA,NA,NA,NA,"STITHIANS","Small field ladder trap.",2014,1,10
"717",2014-07-30,"GM","J963","","EY69797","YYRM",NA,"010C119230","RINGED",1,"","3J","234","44.0",190.6,"","","N",0,1,1,"","","","30-12-1899 13:25:00","",NA,NA,NA,NA,NA,NA,NA,NA,"STITHIANS","Small field ladder trap. Small old wound on right foot",2014,1,10
"718",2014-07-30,"GM","J964","","EY69798","WRRM",NA,"010C11B93B","RINGED",1,"","3J","224","42.2",198.3,"","","N",0,1,1,"","","","30-12-1899 13:30:00","",NA,NA,NA,NA,NA,NA,NA,NA,"STITHIANS","Small field ladder trap.",2014,1,10
"719",2014-07-30,"GM","J965","","EY69799","WGRM",NA,"010C113F21","RINGED",1,"","3J","228","43.2",227.7,"","","N",0,1,1,"","","","30-12-1899 13:35:00","",NA,NA,NA,NA,NA,NA,NA,NA,"STITHIANS","Small field ladder trap. Wing measurement is a close estimate - very worn tips.",2014,1,10
"720",2014-07-30,"GM","J966","","EY69800","WYRM",NA,"010C117E54","RINGED",1,"F","3J","227","41.8",178.2,"","","N",0,1,1,"","","","30-12-1899 13:35:00","",NA,NA,NA,NA,NA,NA,NA,NA,"STITHIANS","Small field ladder trap.",2014,1,10
"721",2014-07-30,"GM","J967","","EY69801","WWRM",NA,"010C10B53A","RINGED",1,"F","3J","227","45.3",218.3,"","","N",0,1,1,"","","","30-12-1899 13:40:00","",NA,NA,NA,NA,NA,NA,NA,NA,"STITHIANS","Small field ladder trap.",2014,1,10
"722",2014-07-30,"GM","J968","","EY69802","BGRM",NA,"010C10C360","RINGED",1,"","3J","230","45.2",227.1,"","","N",0,1,0,"","","","30-12-1899 13:50:00","",NA,NA,NA,NA,NA,NA,NA,NA,"STITHIANS","Small field ladder trap.",2014,1,10
"723",2014-07-30,"GM","J969","","EY69803","BWRM",NA,"010C1119EB","RINGED",1,"M","3","236","44.1",241.3,"","","N",0,1,1,"","","","30-12-1899 13:55:00","",NA,NA,NA,NA,NA,NA,NA,NA,"STITHIANS","Small field ladder trap.",2014,1,10
"724",2014-07-30,"GM","J970","","EY69804","BBRM",NA,"010C11A884","RINGED",1,"F","3J","226","42.2",213.9,"","","N",0,1,1,"","","","30-12-1899 14:05:00","",NA,NA,NA,NA,NA,NA,NA,NA,"STITHIANS","Small field ladder trap.",2014,1,10
"725",2014-07-30,"GM","J971","","EY69805","RZRRM",NA,"010C11B63B","RINGED",1,"M","3J","229","44.9",220.1,"","","N",0,1,1,"","","","30-12-1899 14:20:00","",NA,NA,NA,NA,NA,NA,NA,NA,"STITHIANS","Small field ladder trap.",2014,1,10
"726",2014-07-30,"GM","J972","","EY69806","RZGRM",NA,"010C10CC7F","RINGED",1,"M","3J","239","45.7",217.2,"","","N",0,1,1,"","","","30-12-1899 14:30:00","",NA,NA,NA,NA,NA,NA,NA,NA,"STITHIANS","Small field ladder trap. Incredibly vocal bird.",2014,1,10
"727",2014-07-30,"GM","J973","","EY69807","RZBRM",NA,"010C11AD8D","RINGED",1,"F","3","226","42.6",184.4,"","","N",0,1,0,"","","","30-12-1899 14:35:00","",NA,NA,NA,NA,NA,NA,NA,NA,"STITHIANS","Small field ladder trap.",2014,1,10
"728",2014-05-27,"GM","J587","Z15","EY69550","BOOM",NA,"010C11B1E1","RINGED",1,"M","1","168","45.6",254.4,"","","",1,1,0,"","J243","J145","30-12-1899 17:00:00","",NA,NA,NA,NA,NA,NA,NA,NA,"PENCOOSE","",2014,1,10
"729",2014-05-27,"GM","J588","Z15","EY60549","YWOM",NA,"010C11129F","RINGED",1,"M","1","167","47.4",268.4,"","","",1,1,0,"","J243","J145","30-12-1899 17:00:00","",NA,NA,NA,NA,NA,NA,NA,NA,"PENCOOSE","",2014,1,10
"730",2014-05-27,"GM","J589","Z15","EY40548","BBOM",NA,"010C10F683","RINGED",1,"F","1","148","42.3",245,"","","",1,1,0,"","J243","J145","30-12-1899 17:00:00","",NA,NA,NA,NA,NA,NA,NA,NA,"PENCOOSE","",2014,1,10
"731",2014-05-28,"GM","J592","X38","EY69561","OPOM",NA,"010C114B0C","RINGED",1,"F","1","158","41.2",207.3,"","","",1,1,0,"","J801","","30-12-1899 13:30:00","",NA,NA,NA,NA,NA,NA,NA,NA,"CAMPUS","",2014,1,10
"732",2014-05-28,"GM","J593","X38","EY69562","BPOM",NA,"010C113675","RINGED",1,"F","1","159","41.9",198.1,"","","",1,1,0,"","J801","","30-12-1899 13:30:00","",NA,NA,NA,NA,NA,NA,NA,NA,"CAMPUS","",2014,1,10
"733",2014-05-28,"GM","J605","X38","EY69563","WPOM",NA,"010C118165","RINGED",1,"M","1","147","42.7",207,"","","",1,1,0,"","J801","","30-12-1899 13:30:00","",NA,NA,NA,NA,NA,NA,NA,NA,"CAMPUS","",2014,1,10
"734",2015-05-27,"ALG","J989","Y27","EY69839","YGYM",NA,"010C10C802","RINGED",1,"F","1","155","43.2",204.1,"","","N",0,1,0,"","J252","J1324","30-12-1899 12:30:00","",NA,NA,NA,NA,NA,NA,NA,NA,"STITHIANS","",2015,1,9
"735",2015-05-27,"ALG","J1005","Y27","EY69840","BGYM",NA,"010C10BB23","RINGED",1,"F","1","146","45.3",222.8,"","","N",0,1,0,"","J252","J1324","30-12-1899 12:40:00","",NA,NA,NA,NA,NA,NA,NA,NA,"STITHIANS","",2015,1,9
"736",2015-05-27,"ALG","J1042","Y27","EY69841","WGYM",NA,"010C113676","RINGED",1,"M","1","144","44.1",200,"","","N",0,1,0,"","J252","J1324","30-12-1899 12:50:00","",NA,NA,NA,NA,NA,NA,NA,NA,"STITHIANS","",2015,1,9
"737",2015-05-27,"ALG","J1020","X38","EY69842","BPYM",NA,"010C10DC9B","RINGED",1,"M","1","167","44.5",258.1,"","","N",0,1,0,"","J801","J1347","30-12-1899 15:10:00","",NA,NA,NA,NA,NA,NA,NA,NA,"CAMPUS","",2015,1,9
"738",2015-05-27,"ALG","J1021","X38","EY69843","WPYM",NA,"010C115FE8","RINGED",1,"M","1","161","45.7",233.5,"","","N",0,1,0,"","J801","J1347","30-12-1899 15:20:00","",NA,NA,NA,NA,NA,NA,NA,NA,"CAMPUS","",2015,1,9
"739",2015-05-28,"ALG","J985","X33","EY69861","SPYM",NA,"010C114BF3","RINGED",1,"M","1","141","41.5",167.5,"","","N",0,1,0,"","J1313","","30-12-1899 11:50:00","",NA,NA,NA,NA,NA,NA,NA,NA,"CAMPUS","",2015,1,9
"740",2015-05-28,"ALG","J1014","X33","EY69862","OPYM",NA,"010C112068","RINGED",1,"F","1","151","43.2",202.3,"","","N",0,1,0,"","J1313","","30-12-1899 11:40:00","",NA,NA,NA,NA,NA,NA,NA,NA,"CAMPUS","",2015,1,9
"741",2015-05-28,"ALG","J986","X36","EY69863","RZPYM",NA,"010C11435B","RINGED",1,"M","1","162","46.4",265.5,"","","N",0,1,0,"","J294","J205","30-12-1899 12:15:00","",NA,NA,NA,NA,NA,NA,NA,NA,"CAMPUS","",2015,1,9
"742",2015-05-28,"ALG","J1017","X36","EY69864","BZPYM",NA,"010C10B497","RINGED",1,"F","1","156","43.5",206.4,"","","N",0,1,0,"","J294","J205","30-12-1899 12:25:00","",NA,NA,NA,NA,NA,NA,NA,NA,"CAMPUS","",2015,1,9
"743",2015-05-28,"ALG","J1018","X36","EY69865","BZRYM",NA,"010C114385","RINGED",1,"F","1","145","39.9",190.9,"","","N",0,1,0,"","J294","J205","30-12-1899 12:30:00","",NA,NA,NA,NA,NA,NA,NA,NA,"CAMPUS","",2015,1,9
"744",2015-05-28,"ALG","J1028","Y07","EY69866","RZRYM",NA,"010C11008F","RINGED",1,"F","1","163","44.9",232.8,"","","N",0,1,0,"","J250","J290","30-12-1899 14:20:00","",NA,NA,NA,NA,NA,NA,NA,NA,"STITHIANS","",2015,1,9
"745",2015-05-28,"ALG","J1029","Y07","EY69867","GZRYM",NA,"010C114B0D","RINGED",1,"M","1","167","45.1",253.1,"","","N",0,1,0,"","J250","J290","30-12-1899 14:40:00","",NA,NA,NA,NA,NA,NA,NA,NA,"STITHIANS","",2015,1,9
"746",2015-05-28,"ALG","J1102","Y07","EY69868","RZGYM",NA,"010C10C179","RINGED",1,"M","1","157","44.5",246.2,"","","N",0,1,0,"","J250","J290","30-12-1899 14:55:00","",NA,NA,NA,NA,NA,NA,NA,NA,"STITHIANS","",2015,1,9
"747",2015-05-28,"ALG","J1003","Y08","EY69869","SBYM",NA,"010C1111B8","RINGED",1,"M","1","168","44.9",247.4,"","","N",0,1,0,"","J1349","","30-12-1899 14:40:00","",NA,NA,NA,NA,NA,NA,NA,NA,"STITHIANS","",2015,1,9
"748",2015-05-28,"ALG","J1030","Y08","EY69870","OBYM",NA,"010C112D90","RINGED",1,"F","1","166","43.2",222.1,"","","N",0,1,0,"","J1349","","30-12-1899 14:55:00","",NA,NA,NA,NA,NA,NA,NA,NA,"STITHIANS","",2015,1,9
"749",2015-05-28,"ALG","J1031","Y08","EY69871","RZBYM",NA,"010C111910","RINGED",1,"F","1","160","42.8",217.6,"","","N",0,1,0,"","J1349","","30-12-1899 15:05:00","",NA,NA,NA,NA,NA,NA,NA,NA,"STITHIANS","",2015,1,9
"750",2015-05-28,"ALG","J1010","Y24","EY69872","GZGYM",NA,"010C119709","RINGED",1,"M","1","159","43.8",244.8,"","","N",0,1,0,"","J1318","J494","30-12-1899 15:35:00","",NA,NA,NA,NA,NA,NA,NA,NA,"STITHIANS","ALL NEST MATERIAL GONE, CHICKS VERY DIRTY",2015,1,9
"751",2015-05-28,"ALG","J1039","Y24","EY69873","RWYM",NA,"010C110F4A","RINGED",1,"M","1","160","42.7",240.5,"","","N",0,1,0,"","J1318","J494","30-12-1899 15:45:00","",NA,NA,NA,NA,NA,NA,NA,NA,"STITHIANS","ALL NEST MATERIAL GONE, CHICKS VERY DIRTY",2015,1,9
"752",2015-05-28,"ALG","J1008","Y35","EY69874","GWYM",NA,"010C10BEA8","RINGED",1,"F","1","163","42.9",226.9,"","","N",0,1,0,"","J793","J1352","30-12-1899 16:40:00","",NA,NA,NA,NA,NA,NA,NA,NA,"STITHIANS","",2015,1,9
"753",2015-05-28,"ALG","J1056","Y35","EY69875","YWYM",NA,"010C119C7D","RINGED",1,"F","1","156","42.3",244.9,"","","N",0,1,0,"","J793","J1352","30-12-1899 16:20:00","",NA,NA,NA,NA,NA,NA,NA,NA,"STITHIANS","",2015,1,9
"754",2015-05-28,"ALG","J1057","Y35","EY69876","BWYM",NA,"010C118C6C","RINGED",1,"M","1","164","45.6",249.4,"","","N",0,1,0,"","J793","J1352","30-12-1899 16:10:00","",NA,NA,NA,NA,NA,NA,NA,NA,"STITHIANS","",2015,1,9
"755",2015-05-28,"ALG","J1115","Y35","EY69877","GZWYM",NA,"010C1108E9","RINGED",1,"F","1","115","39.4",169.8,"","","N",0,1,0,"","J793","J1352","30-12-1899 16:55:00","",NA,NA,NA,NA,NA,NA,NA,NA,"STITHIANS","",2015,1,9
"756",2015-05-29,"ALG","J1032","Y09","EY69900","GZYYM",NA,"010C112A39","RINGED",1,"M","1","164","43.6",251,"","","N",0,1,0,"","","J314","30-12-1899 13:25:00","",NA,NA,NA,NA,NA,NA,NA,NA,"STITHIANS","",2015,1,9
"757",2015-05-29,"ALG","J1033","Y09","EY69901","GZBYM",NA,"010C110A70","RINGED",1,"M","1","167","43.2",236,"","","N",0,1,0,"","","J314","30-12-1899 13:40:00","",NA,NA,NA,NA,NA,NA,NA,NA,"STITHIANS","",2015,1,9
"758",2015-05-29,"ALG","J1104","Y09","EY69902","BZVYM",NA,"010C11B24A","RINGED",1,"F","1","150","41.4",204.1,"","","N",0,1,0,"","","J314","30-12-1899 13:55:00","",NA,NA,NA,NA,NA,NA,NA,NA,"STITHIANS","",2015,1,9
"759",2015-05-29,"ALG","J1006","Y28","EY69892","RYYM",NA,"010C115B1F","RINGED",1,"M","1","158","42.3",194.2,"","","N",0,1,0,"","J1350","","30-12-1899 14:50:00","",NA,NA,NA,NA,NA,NA,NA,NA,"STITHIANS","WEIGHED THIS ONE TWICE TO DOUBLE CHECK BECAUSE IT SEEMED TOO LIGHT",2015,1,9
"760",2015-05-29,"ALG","J1044","Y28","EY69893","GYYM",NA,"010C1194F5","RINGED",1,"M","1","157","41.9",216.1,"","","N",0,1,0,"","J1350","","30-12-1899 15:05:00","",NA,NA,NA,NA,NA,NA,NA,NA,"STITHIANS","",2015,1,9
"761",2015-05-29,"ALG","J1045","Y28","EY69894","YYYM",NA,"010C118981","RINGED",1,"M","1","156","41.7",198.5,"","","N",0,1,0,"","J1350","","30-12-1899 15:15:00","",NA,NA,NA,NA,NA,NA,NA,NA,"STITHIANS","",2015,1,9
"762",2015-05-29,"ALG","J1007","Y32","EY69895","BYYM",NA,"010C115896","RINGED",1,"M","1","172","43.8",240.1,"","","N",0,1,0,"","J16","J562","30-12-1899 16:40:00","",NA,NA,NA,NA,NA,NA,NA,NA,"STITHIANS","",2015,1,9
"763",2015-05-29,"ALG","J1051","Y32","EY69896","WYYM",NA,"010C11068B","RINGED",1,"F","1","170","43.2",233.3,"","","N",0,1,0,"","J16","J562","30-12-1899 16:55:00","",NA,NA,NA,NA,NA,NA,NA,NA,"STITHIANS","",2015,1,9
"764",2015-05-29,"ALG","J1052","Y32","EY69897","SYYM",NA,"010C110B56","RINGED",1,"M","1","159","43.7",241.3,"","","N",0,1,0,"","J16","J562","30-12-1899 17:05:00","",NA,NA,NA,NA,NA,NA,NA,NA,"STITHIANS","",2015,1,9
"765",2015-05-29,"ALG","J1053","Y33","EY69898","OYYM",NA,"010C119A81","RINGED",1,"F","1","163","41",231.2,"","","N",0,1,0,"","","J495","30-12-1899 16:55:00","",NA,NA,NA,NA,NA,NA,NA,NA,"STITHIANS","",2015,1,9
"766",2015-05-29,"ALG","J1131A","Y33","EY69899","RZYYM",NA,"010C11852D","RINGED",1,"M","1","162","43.6",251.4,"","","N",0,1,0,"","","J495","30-12-1899 16:10:00","",NA,NA,NA,NA,NA,NA,NA,NA,"STITHIANS","",2015,1,9
"767",2015-05-30,"ALG","J1024","Y01","EY69907","OYRM",NA,"010C10E7A9","RINGED",1,"M","1","170","45.4",266.8,"","","N",0,1,0,"","J1328","J1344","30-12-1899 10:10:00","",NA,NA,NA,NA,NA,NA,NA,NA,"STITHIANS","",2015,1,9
"768",2015-05-30,"ALG","J1100","Y01","EY69908","RZYRM",NA,"010C115610","RINGED",1,"F","1","163","42.3",218.2,"","","N",0,1,0,"","J1328","J1344","30-12-1899 10:20:00","",NA,NA,NA,NA,NA,NA,NA,NA,"STITHIANS","",2015,1,9
"769",2015-05-30,"ALG","J1116","Y01","EY69909","BZBRM",NA,"010C11A4DP","RINGED",1,"F","1","157","41.9",233.2,"","","N",0,1,0,"","J1328","J1344","30-12-1899 10:30:00","",NA,NA,NA,NA,NA,NA,NA,NA,"STITHIANS","",2015,1,9
"770",2015-05-30,"ALG","J1036","Y17","EY69910","SWRM",NA,"010C109CDC","RINGED",1,"F","1","162","41.6",247.9,"","","N",0,1,0,"","J1320","","30-12-1899 11:00:00","",NA,NA,NA,NA,NA,NA,NA,NA,"STITHIANS","",2015,1,9
"771",2015-05-30,"ALG","J1106","Y17","EY69911","RZWRM",NA,"010C11A46B","RINGED",1,"F","1","159","40.8",210.2,"","","N",0,1,0,"","J1320","","30-12-1899 11:10:00","",NA,NA,NA,NA,NA,NA,NA,NA,"STITHIANS","",2015,1,9
"772",2015-05-30,"ALG","J1120","Y17","EY69912","YORM",NA,"010C112062","RINGED",1,"F","1","154","40.2",215.8,"","","N",0,1,0,"","J1320","","30-12-1899 11:20:00","",NA,NA,NA,NA,NA,NA,NA,NA,"STITHIANS","",2015,1,9
"773",2015-05-30,"ALG","J1040","Y25","EY69913","OORM",NA,"010C11B513","RINGED",1,"M","1","160","42.2",247.5,"","","N",0,1,0,"","J295","J446","30-12-1899 11:50:00","",NA,NA,NA,NA,NA,NA,NA,NA,"STITHIANS","",2015,1,9
"774",2015-05-30,"ALG","J1046","Y29","EY69914","RVRM",NA,"010C11BF99","RINGED",1,"F","1","160","43.8",220.4,"","","N",0,1,0,"","J247","J361","30-12-1899 14:05:00","",NA,NA,NA,NA,NA,NA,NA,NA,"STITHIANS","",2015,1,9
"775",2015-05-30,"ALG","J1047","Y29","EY69915","YVRM",NA,"010C116E96","RINGED",1,"F","1","159","42.1",226.9,"","","N",0,1,0,"","J247","J361","30-12-1899 14:15:00","",NA,NA,NA,NA,NA,NA,NA,NA,"STITHIANS","",2015,1,9
"776",2015-05-30,"ALG","J1113","Y29","EY69916","BVRM",NA,"010C11C052","RINGED",1,"F","1","149","40.5",187.9,"","","N",0,1,0,"","J247","J361","30-12-1899 14:25:00","",NA,NA,NA,NA,NA,NA,NA,NA,"STITHIANS","",2015,1,9
"777",2015-05-30,"ALG","J1048","Y30","EY69917","RZVRM",NA,"010C11BF84","RINGED",1,"M","1","165","43.2",231.7,"","","N",0,1,0,"","J834","J460","30-12-1899 14:40:00","",NA,NA,NA,NA,NA,NA,NA,NA,"STITHIANS","",2015,1,9
"778",2015-05-30,"ALG","J1049","Y30","EY69918","BZVRM",NA,"010C118DE0","RINGED",1,"F","1","137","38.7",126.5,"","","N",0,1,0,"","J834","J460","30-12-1899 14:55:00","",NA,NA,NA,NA,NA,NA,NA,NA,"STITHIANS","",2015,1,9
"779",2015-05-30,"ALG","J1069","Z19","EY69919","BZYWM",NA,"010C113003","RINGED",1,"M","1","146","38.7",177.4,"","","N",0,1,0,"","J248","J265","30-12-1899 15:45:00","",NA,NA,NA,NA,NA,NA,NA,NA,"PENCOOSE","",2015,1,9
"780",2015-05-30,"ALG","J1061","Z06","EY69920","RGYZM",NA,"010C10D7FB","RINGED",1,"M","1","160","43.9",239.8,"","","N",0,1,0,"","J241","J271","30-12-1899 13:00:00","",NA,NA,NA,NA,NA,NA,NA,NA,"PENCOOSE","",2015,1,9
"781",2015-05-30,"ALG","J1089","Z06","EY69921","GGYZM",NA,"010C115108","RINGED",1,"F","1","155","42.5",212.8,"","","N",0,1,0,"","J241","J271","30-12-1899 13:10:00","",NA,NA,NA,NA,NA,NA,NA,NA,"PENCOOSE","",2015,1,9
"782",2015-05-30,"ALG","J995","Z06","EY69922","YGYZM",NA,"010C11B642","RINGED",1,"F","1","164","42.1",217,"","","N",0,1,0,"","J241","J271","30-12-1899 13:25:00","",NA,NA,NA,NA,NA,NA,NA,NA,"PENCOOSE","",2015,1,9
"783",2015-05-30,"ALG","J1080","Z38","EY69924","BGYZM",NA,"010C1170FC","RINGED",1,"F","1","151","40.4",176.5,"","","N",0,1,0,"","J798","J302","30-12-1899 16:10:00","",NA,NA,NA,NA,NA,NA,NA,NA,"PENCOOSE","",2015,1,9
"784",2015-05-30,"ALG","J1098","Z38","EY69925","SGYZM",NA,"010C11A446","RINGED",1,"F","1","149","39.8",188.5,"","","N",0,1,0,"","J798","J302","30-12-1899 16:20:00","",NA,NA,NA,NA,NA,NA,NA,NA,"PENCOOSE","",2015,1,9
"785",2015-05-31,"ALG","J1025","Y02","EY69927","OGYZM",NA,"010C112064","RINGED",1,"F","1","157","42.3",216.5,"","","N",0,1,0,"","","","30-12-1899 12:00:00","",NA,NA,NA,NA,NA,NA,NA,NA,"STITHIANS","",2015,1,9
"786",2015-05-31,"ALG","J1101","Y02","EY69928","RZGYZM",NA,"010C11AF2F","RINGED",1,"F","1","154","43.5",225.6,"","","N",0,1,0,"","","","30-12-1899 12:15:00","",NA,NA,NA,NA,NA,NA,NA,NA,"STITHIANS","",2015,1,9
"787",2015-05-31,"ALG","J1117","Y02","EY69929","BZGYZM",NA,"010C11BE95","RINGED",1,"F","1","156","41.1",206.3,"","","N",0,1,0,"","","","30-12-1899 12:25:00","",NA,NA,NA,NA,NA,NA,NA,NA,"STITHIANS","",2015,1,9
"788",2015-05-31,"ALG","J1110","Y26","EY69930","RWYZM",NA,"010C119004","RINGED",1,"F","1","154","41.4",213.1,"","","N",0,1,0,"","J889","","30-12-1899 12:50:00","",NA,NA,NA,NA,NA,NA,NA,NA,"STITHIANS","",2015,1,9
"789",2015-05-31,"ALG","J1173","Y26","EY69931","WGYZM",NA,"010C10CEC1","RINGED",1,"F","1","152","41.0",236.4,"","","N",0,1,0,"","J889","","30-12-1899 13:05:00","",NA,NA,NA,NA,NA,NA,NA,NA,"STITHIANS","",2015,1,9
"790",2015-05-31,"ALG","J1050","Y31","EY69932","RBYZM",NA,"010C11A262","RINGED",1,"M","1","167","45.0",258.8,"","","N",0,1,0,"","J804","","30-12-1899 13:25:00","",NA,NA,NA,NA,NA,NA,NA,NA,"STITHIANS","",2015,1,9
"791",2015-05-31,"ALG","J1111","Y31","EY69933","GBYZM",NA,"010C117A73","RINGED",1,"F","1","160","",221.8,"","","N",0,1,0,"","J804","","30-12-1899 13:40:00","",NA,NA,NA,NA,NA,NA,NA,NA,"STITHIANS","Tarsus measurement written in ringing book (30.0) cannot be correct",2015,1,9
"792",2015-05-31,"ALG","J1129","Y31","EY69934","YBYZM",NA,"010C1146D8","RINGED",1,"F","1","150","42.2",204.6,"","","N",0,1,0,"","J804","","30-12-1899 13:50:00","",NA,NA,NA,NA,NA,NA,NA,NA,"STITHIANS","",2015,1,9
"793",2015-05-31,"ALG","J1131B","Z05","EY69935","BBYZM",NA,"010C11809F","RINGED",1,"M","1","165","44.1",265.6,"","","N",0,1,0,"","J42","J1351","30-12-1899 14:50:00","",NA,NA,NA,NA,NA,NA,NA,NA,"PENCOOSE","",2015,1,9
"794",2015-05-31,"ALG","J1132","Z05","EY69936","WBYZM",NA,"010C11169F","RINGED",1,"M","1","162","42.3",226.13,"","","N",0,1,0,"","J42","J1351","30-12-1899 15:00:00","",NA,NA,NA,NA,NA,NA,NA,NA,"PENCOOSE","",2015,1,9
"795",2015-05-31,"ALG","J1215","Z05","EY69937","SBYZM",NA,"010C116E93","RINGED",1,"F","1","135","39.1",188.8,"","","N",0,1,0,"","J42","J1351","30-12-1899 15:10:00","",NA,NA,NA,NA,NA,NA,NA,NA,"PENCOOSE","",2015,1,9
"796",2015-05-31,"ALG","J1093","Z18","EY69938","OBYZM",NA,"010C1145F0","RINGED",1,"M","1","165","44.0",233.5,"","","N",0,1,0,"","J262","J838","30-12-1899 16:30:00","",NA,NA,NA,NA,NA,NA,NA,NA,"PENCOOSE","",2015,1,9
"797",2015-05-31,"ALG","J1154","Z18","EY69939","RZBYZM",NA,"010C1133E0","RINGED",1,"F","1","153","42.3",215.3,"","","N",0,1,0,"","J262","J838","30-12-1899 16:40:00","",NA,NA,NA,NA,NA,NA,NA,NA,"PENCOOSE","",2015,1,9
